restaurant_id,name,city,locality,restaurant_type,cuisine,rating,votes,price_range,avg_cost_for_two,online_delivery,table_booking,opening_year,is_active
256,Garg's Bistro,Hyderabad,Banjara Hills,Quick Bites,Bengali,3.3,427,1,173,1,0,2019,1
257,Sama's Palace,Chennai,Velachery,Cafe,Pizza,3.3,337,3,755,1,0,2010,1
258,Sankar's Garden,Mumbai,Bandra,Sweet Shop,Cafe,3.1,143,4,2047,1,1,2017,1
259,Minhas's Junction,Mumbai,Powai,Fine Dining,Chinese,4.7,176,1,210,1,1,2022,1
260,Nori's Dhaba,Delhi,Rohini,Fine Dining,Mughlai,4.6,142,1,197,1,0,2013,1
261,Pingle's Dhaba,Kolkata,Salt Lake,Fine Dining,Burger,3.4,192,3,562,1,0,2019,1
262,Subramaniam's Junction,Hyderabad,Jubilee Hills,Fine Dining,Italian,4.2,8,2,402,1,1,2021,1
263,Sane's Cafe,Pune,Koregaon Park,Bakery,Street Food,4.2,36,4,1805,1,0,2018,1
264,Lall's Bistro,Mumbai,Bandra,Cloud Kitchen,Street Food,3.0,332,4,2153,0,0,2014,1
265,Lall's Dhaba,Chennai,T Nagar,Bakery,North Indian,4.7,205,4,2681,1,0,2018,0
266,Kurian's Corner,Delhi,Saket,Bar,Cafe,2.9,54,3,851,1,1,2021,1
267,Das's Cafe,Mumbai,Malad,Cloud Kitchen,Beverages,3.5,199,2,400,1,1,2016,1
268,Thakkar's Palace,Bangalore,Indiranagar,Quick Bites,Bengali,3.7,311,2,384,1,1,2012,1
269,Loke's Garden,Delhi,Janakpuri,Food Court,Seafood,4.5,248,4,1422,0,1,2019,1
270,Rana's House,Hyderabad,Gachibowli,Dhaba,Chinese,4.4,99,3,582,1,0,2017,1
271,Nadkarni's Junction,Delhi,Karol Bagh,Bar,Mughlai,5.0,340,1,209,1,0,2022,1
272,Kurian's Garden,Delhi,Rohini,Quick Bites,Street Food,4.3,2072,3,657,1,0,2011,1
273,Seth's Bistro,Bangalore,Marathahalli,Dhaba,Bengali,3.9,56,2,430,0,0,2014,1
274,Basu's Corner,Delhi,Rohini,Fine Dining,South Indian,4.7,1150,2,321,1,1,2017,1
275,Nayar's Dhaba,Chennai,Mylapore,Food Court,Healthy Food,3.9,2078,2,448,0,0,2023,1
276,Ghosh's Dhaba,Delhi,Karol Bagh,Bar,Desserts,3.7,600,2,467,0,0,2023,1
277,Chaudhari's Kitchen,Pune,Kharadi,Dhaba,Mughlai,4.9,171,2,339,1,0,2021,1
278,Walla's Dhaba,Hyderabad,Banjara Hills,Bar,Cafe,4.1,691,1,167,0,0,2016,1
279,Zacharia's Garden,Hyderabad,HITEC City,Cafe,Pizza,3.5,43,3,897,0,1,2012,1
280,Mannan's Kitchen,Chennai,Velachery,Sweet Shop,Continental,4.7,235,2,403,1,0,2013,1
281,Ram's Garden,Hyderabad,Madhapur,Cafe,Healthy Food,3.4,170,1,180,1,0,2018,1
282,Mitra's Express,Chennai,Velachery,Bar,Seafood,4.2,14,4,2517,1,0,2011,1
283,Som's Cafe,Hyderabad,HITEC City,Casual Dining,Continental,4.3,273,1,134,1,0,2018,1
284,Kadakia's Garden,Delhi,Janakpuri,Dhaba,Burger,5.0,106,1,175,0,0,2010,1
285,Kapoor's Corner,Bangalore,HSR Layout,Bakery,Chinese,4.8,138,3,954,1,1,2020,1
286,Buch's Garden,Mumbai,Andheri,Cafe,Desserts,3.9,226,3,628,1,1,2020,1
287,Sahni's Garden,Hyderabad,Jubilee Hills,Dhaba,South Indian,5.0,23,3,791,1,1,2023,1
288,Sani's House,Kolkata,Howrah,Dhaba,Biryani,4.1,158,4,2081,0,0,2018,1
289,Lata's House,Pune,Baner,Bakery,Rolls & Wraps,3.8,355,2,307,1,0,2019,1
290,Tak's Cafe,Ahmedabad,Satellite,Fine Dining,Rajasthani,4.6,329,2,256,1,0,2019,1
291,Chawla's Garden,Chennai,Porur,Food Court,Street Food,4.7,101,4,1774,1,0,2016,0
292,Gaba's Dhaba,Mumbai,Worli,Fine Dining,Punjabi,3.8,33,3,973,1,1,2023,1
293,Gokhale's Palace,Delhi,Rohini,Dhaba,Healthy Food,5.0,112,1,189,0,1,2013,1
294,Mittal's Bistro,Bangalore,Whitefield,Bakery,Mughlai,3.6,368,3,602,1,1,2013,1
295,Tak's Corner,Delhi,Saket,Casual Dining,Bengali,4.6,52,2,484,0,0,2018,1
296,Dora's Palace,Hyderabad,Gachibowli,Sweet Shop,Continental,4.6,94,1,213,0,0,2010,0
297,Dara's Dhaba,Delhi,Connaught Place,Fine Dining,Rolls & Wraps,4.8,65,2,398,0,1,2018,1
298,Behl's Corner,Bangalore,Yelahanka,Casual Dining,Mughlai,4.3,158,2,474,1,0,2014,1
299,Parmar's Kitchen,Mumbai,Bandra,Cafe,Continental,3.0,17,2,388,1,0,2022,1
300,Goyal's Junction,Chennai,Velachery,Sweet Shop,Fast Food,3.3,657,3,903,1,1,2023,1
301,Shan's Bistro,Chennai,Velachery,Quick Bites,Italian,2.4,244,2,289,1,0,2010,1
302,Nanda's Palace,Mumbai,Andheri,Food Court,Mughlai,4.0,11,4,2571,1,1,2017,1
303,Iyer's Cafe,Hyderabad,Banjara Hills,Cafe,Street Food,3.2,44,1,146,0,1,2017,1
304,Chaudhari's Express,Hyderabad,HITEC City,Sweet Shop,Fast Food,3.8,1338,1,173,1,0,2012,1
305,Tandon's House,Ahmedabad,Paldi,Cafe,Punjabi,4.6,86,3,613,1,0,2015,1
306,Parikh's Bistro,Ahmedabad,Prahlad Nagar,Cafe,Bengali,3.2,14,2,264,1,0,2019,1
307,Swaminathan's Bistro,Chennai,Adyar,Fine Dining,Chinese,3.5,38,3,676,1,0,2014,1
308,Gera's Corner,Hyderabad,Jubilee Hills,Bar,Healthy Food,3.8,148,1,126,0,0,2022,1
309,Khurana's House,Pune,Kharadi,Sweet Shop,Desserts,3.5,75,1,246,1,1,2022,1
310,Oak's Bistro,Delhi,Janakpuri,Bakery,Fast Food,3.3,68,2,342,1,1,2016,1
311,Divan's Corner,Pune,Hadapsar,Cafe,Continental,4.8,322,3,904,1,0,2012,1
312,Mann's Kitchen,Delhi,Saket,Quick Bites,Continental,4.2,677,2,348,1,0,2021,1
313,Sankar's Garden,Bangalore,Jayanagar,Casual Dining,Burger,4.4,1257,3,693,1,1,2017,1
314,Bansal's Garden,Pune,Hinjewadi,Bar,Beverages,4.2,201,2,360,1,0,2020,1
315,Pandya's Junction,Pune,Koregaon Park,Dhaba,North Indian,3.4,43,2,340,0,1,2013,1
316,Dada's Corner,Bangalore,Koramangala,Casual Dining,Biryani,4.4,125,4,1932,1,1,2010,1
317,Sachar's Cafe,Delhi,Janakpuri,Bakery,Fast Food,2.8,6,3,927,1,0,2013,1
318,Palla's Cafe,Hyderabad,Gachibowli,Sweet Shop,Pizza,5.0,33,3,896,1,0,2010,1
319,Jani's Corner,Delhi,Rohini,Fine Dining,Rolls & Wraps,3.3,936,1,116,0,0,2021,1
320,Doshi's Express,Chennai,Porur,Cafe,Rolls & Wraps,3.0,329,3,685,1,0,2015,1
321,Dave's Garden,Bangalore,Jayanagar,Cloud Kitchen,Chinese,5.0,3535,1,198,0,0,2011,0
322,Bath's Kitchen,Bangalore,Whitefield,Food Court,Healthy Food,3.5,145,2,494,1,1,2012,1
323,Kala's Corner,Chennai,Adyar,Cloud Kitchen,Rajasthani,3.5,144,3,609,1,0,2016,1
324,Mammen's Cafe,Mumbai,Malad,Bakery,Street Food,4.7,18,4,2169,1,0,2022,1
325,Ganguly's House,Mumbai,Colaba,Quick Bites,Beverages,4.3,110,4,2684,1,1,2010,0
326,Dyal's Junction,Pune,Kharadi,Bar,Cafe,4.8,1067,3,625,1,0,2018,1
327,Chahal's Palace,Delhi,Saket,Quick Bites,Seafood,3.5,125,2,470,0,0,2020,1
328,Balay's Bistro,Bangalore,HSR Layout,Cloud Kitchen,Mughlai,4.4,648,2,351,1,0,2011,1
329,Arora's Junction,Delhi,Hauz Khas,Food Court,Burger,2.1,563,2,415,1,0,2016,1
330,Srinivasan's Express,Pune,Baner,Bakery,Cafe,5.0,217,1,168,1,0,2020,1
331,Iyengar's Express,Mumbai,Andheri,Bakery,Beverages,4.5,1010,4,1104,1,0,2013,0
332,Rai's Kitchen,Hyderabad,Madhapur,Bar,Chinese,4.0,503,1,121,0,0,2022,1
333,Pillai's Junction,Bangalore,Marathahalli,Cafe,Cafe,3.8,137,3,673,1,0,2017,1
334,Dua's House,Pune,Aundh,Bakery,South Indian,3.3,192,2,421,1,0,2015,1
335,Swaminathan's Corner,Delhi,Rohini,Food Court,Fast Food,5.0,38,2,352,0,0,2017,1
336,Seshadri's Express,Pune,Aundh,Quick Bites,Rolls & Wraps,4.2,240,2,376,1,0,2012,1
337,Narain's Corner,Bangalore,Yelahanka,Bar,Italian,4.8,1797,3,543,0,1,2023,1
338,Kaur's Express,Chennai,Porur,Bar,Seafood,3.2,62,2,332,1,0,2021,1
339,Randhawa's Bistro,Pune,Aundh,Cloud Kitchen,Cafe,3.4,71,2,280,1,0,2018,1
340,Saha's Express,Delhi,Janakpuri,Bakery,Fast Food,3.5,249,3,893,1,1,2018,1
341,Srinivasan's Corner,Delhi,Dwarka,Bar,Italian,3.2,51,1,221,0,0,2014,1
342,Dubey's Palace,Chennai,Nungambakkam,Dhaba,South Indian,3.2,310,2,490,0,1,2011,1
343,Nadkarni's Kitchen,Delhi,Saket,Fine Dining,Bengali,3.8,103,3,749,0,0,2018,1
344,Cheema's Cafe,Pune,Hinjewadi,Sweet Shop,Pizza,3.2,13,2,362,1,1,2012,1
345,Mistry's Palace,Bangalore,Indiranagar,Casual Dining,Punjabi,4.9,96,2,473,1,0,2019,1
346,Mitra's Cafe,Delhi,Connaught Place,Sweet Shop,Beverages,5.0,473,2,282,1,0,2014,1
347,Tandon's Express,Mumbai,Colaba,Fine Dining,South Indian,5.0,658,2,309,1,1,2022,1
348,Pathak's Cafe,Delhi,Saket,Fine Dining,Street Food,3.9,60,4,2844,1,0,2018,1
349,Karpe's House,Chennai,OMR,Cloud Kitchen,Biryani,3.1,795,3,745,1,1,2010,0
350,Borra's Kitchen,Mumbai,Worli,Fine Dining,Street Food,4.0,374,2,290,1,0,2020,1
351,Kale's Kitchen,Bangalore,Whitefield,Cloud Kitchen,Mughlai,4.4,253,1,105,1,1,2015,1
352,Gade's Express,Hyderabad,HITEC City,Casual Dining,Pizza,3.5,677,2,433,1,1,2021,1
353,Natt's Garden,Delhi,Karol Bagh,Quick Bites,Seafood,3.7,170,2,261,1,0,2017,1
354,Viswanathan's Bistro,Delhi,Karol Bagh,Bakery,Continental,4.3,135,4,2006,1,1,2023,1
355,Lala's Dhaba,Delhi,Rohini,Cloud Kitchen,Street Food,2.5,706,3,539,1,0,2023,1
356,Sarraf's House,Pune,Hinjewadi,Bakery,Biryani,4.7,9,4,1229,0,0,2013,1
357,Anand's Cafe,Hyderabad,Banjara Hills,Bar,Mughlai,3.1,3089,4,1811,1,0,2016,1
358,Krishnan's Bistro,Bangalore,Jayanagar,Cafe,Seafood,4.0,149,1,180,1,1,2016,1
359,Menon's Garden,Bangalore,Whitefield,Dhaba,South Indian,3.5,31,4,1553,1,0,2014,1
360,Wason's Dhaba,Chennai,OMR,Sweet Shop,Biryani,3.7,640,1,120,1,0,2012,1
361,Karnik's Bistro,Kolkata,Salt Lake,Bakery,South Indian,3.8,370,3,606,1,1,2023,0
362,De's Junction,Mumbai,Colaba,Food Court,Mughlai,5.0,62,2,468,1,0,2023,1
363,Grover's Kitchen,Mumbai,Dadar,Cafe,Beverages,4.0,669,3,823,1,0,2018,1
364,Goda's Cafe,Bangalore,Yelahanka,Fine Dining,Punjabi,3.1,193,3,520,1,0,2010,1
365,Dora's Garden,Mumbai,Dadar,Dhaba,Desserts,5.0,89,2,368,1,0,2013,1
366,Mahal's Express,Hyderabad,Dilsukhnagar,Dhaba,Pizza,4.5,120,3,560,1,0,2011,1
367,Prakash's Dhaba,Chennai,T Nagar,Dhaba,Continental,5.0,12,3,877,1,0,2021,1
368,Vora's Kitchen,Hyderabad,HITEC City,Bar,Rolls & Wraps,3.8,16,3,975,1,0,2015,1
369,D’Alia's Kitchen,Bangalore,Yelahanka,Quick Bites,Fast Food,3.3,51,2,412,0,1,2011,1
370,Talwar's Bistro,Pune,Hinjewadi,Cloud Kitchen,Bengali,3.6,24,3,925,1,0,2015,0
371,Hora's Garden,Bangalore,BTM Layout,Bar,North Indian,3.7,296,2,318,0,1,2013,1
372,Sachar's Express,Delhi,Hauz Khas,Dhaba,Fast Food,2.7,57,1,120,1,1,2015,1
373,Ghosh's Corner,Chennai,Adyar,Cloud Kitchen,Desserts,5.0,243,2,431,1,1,2010,1
374,Nanda's Corner,Hyderabad,Kukatpally,Casual Dining,Bengali,2.5,18,3,796,1,0,2011,1
375,Bal's Garden,Bangalore,Yelahanka,Cloud Kitchen,Biryani,4.0,172,2,441,1,0,2013,1
376,Parmer's Bistro,Bangalore,Marathahalli,Fine Dining,Biryani,3.4,3983,4,1978,1,0,2013,1
377,Taneja's Junction,Hyderabad,Madhapur,Sweet Shop,Healthy Food,5.0,99,3,720,1,0,2010,1
378,Chana's Junction,Bangalore,BTM Layout,Quick Bites,Healthy Food,4.4,592,1,104,1,0,2021,1
379,Ramachandran's Dhaba,Hyderabad,Banjara Hills,Cafe,Healthy Food,4.5,56,4,1408,1,1,2010,1
380,Dua's Corner,Pune,Koregaon Park,Quick Bites,Punjabi,5.0,133,3,710,0,1,2015,1
381,Sridhar's Kitchen,Kolkata,Dum Dum,Quick Bites,Healthy Food,4.1,148,2,326,1,0,2016,1
382,Mahal's Cafe,Ahmedabad,Paldi,Bakery,Pizza,3.7,225,3,735,1,1,2015,1
383,Kalla's House,Mumbai,Malad,Cafe,Street Food,3.0,7,2,390,1,0,2011,1
384,Oommen's Garden,Mumbai,Powai,Cloud Kitchen,Chinese,3.7,39,1,216,1,0,2023,1
385,Lala's House,Bangalore,Yelahanka,Fine Dining,Desserts,4.2,284,4,2183,1,0,2019,1
386,Modi's Garden,Bangalore,Yelahanka,Quick Bites,Biryani,3.8,1369,3,843,1,1,2014,1
387,Bali's Junction,Delhi,Hauz Khas,Fine Dining,Street Food,3.8,16,3,821,1,0,2011,1
388,Thakkar's Palace,Mumbai,Worli,Cloud Kitchen,Mughlai,3.6,859,4,1704,1,0,2022,1
389,Chhabra's Corner,Pune,Kothrud,Food Court,Pizza,2.5,128,1,235,1,0,2015,1
390,Sahni's House,Bangalore,Koramangala,Cafe,Mughlai,4.2,7929,2,378,1,1,2015,0
391,Chandra's Kitchen,Delhi,Hauz Khas,Cafe,Fast Food,4.6,181,1,237,1,1,2011,1
392,Mani's Garden,Pune,Baner,Bar,Beverages,4.2,8,3,645,1,0,2015,1
393,Murthy's Express,Chennai,OMR,Cloud Kitchen,Italian,3.1,394,4,1871,1,1,2013,1
394,Nanda's Junction,Chennai,Anna Nagar,Cafe,Beverages,3.9,228,1,109,1,0,2016,1
395,Narayan's Junction,Mumbai,Colaba,Dhaba,Continental,3.8,147,4,2840,0,1,2018,1
396,Korpal's House,Mumbai,Bandra,Bar,Street Food,3.9,30,3,951,1,0,2023,1
397,Dhar's Junction,Delhi,Saket,Cloud Kitchen,Street Food,3.6,22,1,157,0,1,2016,1
398,Ramakrishnan's Dhaba,Mumbai,Worli,Bakery,Rolls & Wraps,3.4,892,4,2467,1,1,2018,1
399,Bali's Palace,Mumbai,Powai,Fine Dining,Mughlai,3.7,362,3,923,1,0,2011,1
400,Shanker's Kitchen,Mumbai,Bandra,Fine Dining,Cafe,3.9,83,3,671,1,1,2012,1
401,Wagle's House,Hyderabad,Kukatpally,Cafe,Pizza,3.1,81,4,1652,1,0,2023,1
402,Nazareth's Bistro,Hyderabad,Jubilee Hills,Bar,North Indian,3.9,354,2,351,1,0,2011,0
403,Sehgal's House,Ahmedabad,Paldi,Dhaba,South Indian,3.9,393,3,953,0,0,2023,1
404,Sidhu's Junction,Mumbai,Powai,Cloud Kitchen,Rajasthani,2.7,544,2,317,1,0,2010,1
405,Handa's Junction,Delhi,Hauz Khas,Sweet Shop,Mughlai,3.0,648,2,374,1,1,2014,1
406,Pradhan's Express,Kolkata,Behala,Sweet Shop,Desserts,4.2,8,4,1480,0,1,2011,1
407,Khatri's Corner,Ahmedabad,SG Highway,Bar,Continental,4.3,660,1,174,1,0,2017,1
408,Venkatesh's House,Mumbai,Andheri,Food Court,Continental,4.7,46,3,549,1,0,2018,1
409,Swaminathan's Express,Mumbai,Powai,Fine Dining,Rolls & Wraps,3.9,420,1,219,1,1,2011,1
410,Zacharia's Garden,Bangalore,BTM Layout,Food Court,Pizza,4.3,274,2,459,1,0,2016,1
411,Mammen's House,Delhi,Janakpuri,Quick Bites,Mughlai,3.5,653,4,1676,1,1,2019,1
412,Borra's Palace,Delhi,Hauz Khas,Sweet Shop,Desserts,4.5,117,2,390,1,0,2010,1
413,Soni's House,Bangalore,Jayanagar,Quick Bites,South Indian,3.3,49,2,250,1,0,2022,1
414,Saran's Corner,Chennai,Velachery,Casual Dining,Rolls & Wraps,4.8,617,1,193,1,1,2016,1
415,Ravel's Express,Bangalore,Marathahalli,Cafe,North Indian,3.8,110,1,183,1,0,2013,1
416,Krish's Cafe,Mumbai,Dadar,Fine Dining,Street Food,2.6,130,3,807,1,1,2014,1
417,Nagarajan's Corner,Mumbai,Andheri,Casual Dining,Pizza,3.0,188,2,440,1,1,2020,1
418,Basak's Kitchen,Bangalore,Indiranagar,Food Court,Chinese,4.6,34,4,2834,1,0,2020,0
419,Madan's Garden,Chennai,Velachery,Fine Dining,Rolls & Wraps,4.0,662,2,321,0,0,2017,0
420,Bhandari's Junction,Delhi,Karol Bagh,Sweet Shop,Rolls & Wraps,4.0,67,4,2797,1,0,2021,1
421,Mohanty's Bistro,Bangalore,BTM Layout,Fine Dining,Pizza,3.8,623,4,2837,1,0,2013,1
422,Bajwa's Cafe,Ahmedabad,Navrangpura,Food Court,Biryani,4.0,147,3,969,1,0,2020,1
423,Amble's Express,Bangalore,Jayanagar,Food Court,Street Food,4.6,321,2,252,1,1,2023,1
424,Mallick's Dhaba,Pune,Hadapsar,Fine Dining,Bengali,3.0,382,2,371,1,0,2015,1
425,Vaidya's Palace,Delhi,Saket,Food Court,Fast Food,4.5,23,1,171,1,0,2012,1
426,Choudhury's Garden,Hyderabad,Gachibowli,Fine Dining,North Indian,2.2,31,1,204,1,1,2013,1
427,Comar's Bistro,Delhi,Rohini,Fine Dining,Desserts,3.7,674,2,426,1,1,2021,1
428,Butala's Junction,Pune,Aundh,Bakery,Italian,3.2,341,3,527,1,0,2021,1
429,Balakrishnan's Corner,Ahmedabad,Navrangpura,Fine Dining,Street Food,1.8,194,4,1779,1,0,2010,1
430,Kaul's Cafe,Bangalore,Marathahalli,Fine Dining,Rolls & Wraps,3.5,3456,2,307,1,0,2017,1
431,Kapur's Bistro,Chennai,Nungambakkam,Food Court,Mughlai,2.5,145,2,338,1,0,2021,1
432,Char's Dhaba,Hyderabad,Banjara Hills,Bar,Fast Food,2.5,65,2,473,1,0,2013,1
433,Konda's Cafe,Kolkata,New Town,Dhaba,Italian,2.6,4680,2,414,0,1,2017,1
434,Sami's Bistro,Delhi,Rohini,Bakery,Rajasthani,3.6,108,3,715,1,0,2011,1
435,Randhawa's Bistro,Delhi,Dwarka,Dhaba,South Indian,3.8,27,3,991,0,0,2011,0
436,Batra's Palace,Hyderabad,Kukatpally,Bar,Biryani,4.5,387,2,337,0,1,2013,1
437,Rajan's Palace,Mumbai,Juhu,Cloud Kitchen,Beverages,4.4,23,3,766,1,0,2014,1
438,Choudhry's Dhaba,Mumbai,Worli,Sweet Shop,Rolls & Wraps,4.6,685,4,2230,1,1,2020,1
439,Sathe's Kitchen,Hyderabad,Dilsukhnagar,Quick Bites,Healthy Food,3.6,568,1,199,1,0,2023,1
440,Lata's Dhaba,Pune,Kharadi,Cloud Kitchen,Mughlai,4.0,13,2,371,1,0,2020,1
441,Garde's Garden,Delhi,Lajpat Nagar,Food Court,Mughlai,3.7,72,4,1151,1,0,2018,1
442,Raja's Bistro,Delhi,Janakpuri,Quick Bites,South Indian,3.9,686,2,305,0,1,2020,1
443,Viswanathan's Corner,Delhi,Connaught Place,Cafe,Fast Food,2.7,76,2,406,1,0,2013,1
444,Parmar's Palace,Pune,Koregaon Park,Bakery,Fast Food,3.2,46,2,470,1,0,2011,1
445,Sarraf's Cafe,Delhi,Dwarka,Bakery,Biryani,3.2,164,2,368,1,0,2013,1
446,Kumer's Corner,Chennai,Nungambakkam,Dhaba,Pizza,4.2,250,4,1622,1,1,2013,1
447,Atwal's Garden,Mumbai,Andheri,Casual Dining,Bengali,3.9,377,2,492,1,0,2023,0
448,Bajaj's Palace,Ahmedabad,SG Highway,Food Court,Chinese,5.0,181,4,2642,0,0,2015,1
449,Lall's Junction,Chennai,T Nagar,Bakery,Street Food,4.5,630,2,473,1,1,2016,1
450,Dhingra's Kitchen,Pune,Hadapsar,Quick Bites,Continental,5.0,344,2,376,1,0,2022,1
451,Mand's Bistro,Bangalore,BTM Layout,Casual Dining,Punjabi,3.2,234,3,964,1,0,2014,1
452,Nagarajan's Dhaba,Mumbai,Dadar,Casual Dining,Rajasthani,4.0,504,2,470,0,0,2010,1
453,Iyengar's House,Delhi,Janakpuri,Bakery,Pizza,3.2,991,2,278,1,1,2010,1
454,Sidhu's Garden,Mumbai,Juhu,Cloud Kitchen,Rajasthani,3.8,522,3,754,1,0,2015,1
455,Borde's House,Delhi,Janakpuri,Cafe,Burger,4.0,178,3,737,0,1,2013,1
456,Balay's Cafe,Mumbai,Powai,Quick Bites,Continental,4.0,406,2,392,1,0,2021,1
457,Sarraf's Dhaba,Mumbai,Juhu,Fine Dining,Chinese,5.0,7,3,515,1,0,2012,1
458,Madan's Kitchen,Hyderabad,Madhapur,Cafe,Beverages,4.2,158,2,278,1,0,2018,1
459,Narasimhan's Cafe,Delhi,Karol Bagh,Casual Dining,Cafe,3.7,4,1,248,1,1,2019,1
460,Datta's Dhaba,Pune,Viman Nagar,Cloud Kitchen,Mughlai,4.2,123,2,407,1,1,2018,1
461,Sarna's Bistro,Hyderabad,Madhapur,Sweet Shop,North Indian,3.2,158,1,131,1,1,2013,1
462,Borra's House,Bangalore,HSR Layout,Cafe,Biryani,3.6,10,2,367,1,1,2016,1
463,Joshi's Garden,Bangalore,HSR Layout,Sweet Shop,Biryani,3.9,354,3,772,0,0,2010,1
464,Tailor's Dhaba,Delhi,Janakpuri,Casual Dining,Burger,3.4,219,3,942,1,1,2012,1
465,Kadakia's Bistro,Delhi,Karol Bagh,Casual Dining,Desserts,3.9,712,2,264,1,0,2020,1
466,Chaudhuri's Junction,Bangalore,Marathahalli,Dhaba,North Indian,3.7,493,3,610,1,0,2018,1
467,Lall's Palace,Mumbai,Juhu,Quick Bites,Beverages,3.6,2838,2,405,1,0,2017,0
468,Vig's Express,Bangalore,Whitefield,Fine Dining,North Indian,3.5,53,2,496,1,0,2018,1
469,Raj's House,Kolkata,Park Street,Dhaba,Street Food,3.7,49,2,398,1,0,2017,1
470,Kapadia's Dhaba,Ahmedabad,SG Highway,Fine Dining,Cafe,2.9,442,2,300,1,1,2012,1
471,Hans's Bistro,Delhi,Saket,Cafe,South Indian,1.7,50,1,134,1,0,2013,0
472,Johal's Express,Delhi,Connaught Place,Quick Bites,Punjabi,2.9,183,2,496,1,1,2015,1
473,Mall's Corner,Bangalore,BTM Layout,Casual Dining,Punjabi,2.3,337,3,653,1,0,2015,1
474,Aurora's Bistro,Hyderabad,Dilsukhnagar,Casual Dining,Chinese,4.3,12,1,228,1,1,2010,1
475,Bhagat's Palace,Bangalore,Marathahalli,Fine Dining,Beverages,3.9,321,2,485,1,0,2011,1
476,Walia's Palace,Mumbai,Colaba,Dhaba,Rajasthani,4.5,16,3,883,1,0,2010,0
477,Bose's Garden,Mumbai,Juhu,Cafe,Pizza,2.7,1413,4,1020,1,0,2017,1
478,Vasa's Corner,Delhi,Dwarka,Bakery,Continental,3.2,67,3,884,1,0,2015,1
479,Gala's Bistro,Hyderabad,HITEC City,Cafe,Rolls & Wraps,4.2,25,2,402,1,0,2011,1
480,Sura's Garden,Kolkata,Ballygunge,Sweet Shop,Street Food,3.6,565,3,715,0,0,2021,1
481,Loyal's Bistro,Hyderabad,HITEC City,Dhaba,North Indian,2.8,70,2,448,1,0,2017,1
482,Sharaf's Kitchen,Mumbai,Colaba,Dhaba,Punjabi,3.0,46,3,904,1,0,2021,1
483,Raghavan's House,Kolkata,Tollygunge,Cloud Kitchen,Beverages,4.6,1221,4,1321,1,1,2019,1
484,Ramachandran's Cafe,Hyderabad,Secunderabad,Bar,Seafood,4.0,329,3,749,1,0,2011,1
485,Shere's Express,Bangalore,Koramangala,Bakery,Punjabi,4.2,54,3,500,1,1,2017,1
486,Gera's Palace,Chennai,Mylapore,Dhaba,Desserts,4.0,21,2,270,1,1,2019,1
487,Oak's Junction,Mumbai,Dadar,Quick Bites,Cafe,3.1,130,3,549,1,1,2020,1
488,Rout's Cafe,Chennai,Adyar,Food Court,Rolls & Wraps,3.1,21,3,715,0,0,2014,1
489,Suri's Junction,Chennai,OMR,Casual Dining,Punjabi,3.3,828,4,1165,1,1,2017,1
490,Nadkarni's Kitchen,Bangalore,Marathahalli,Sweet Shop,Rolls & Wraps,4.9,141,3,864,1,0,2011,1
491,Banik's Dhaba,Delhi,Lajpat Nagar,Cafe,Punjabi,4.2,63,2,499,0,1,2011,1
492,Ramesh's Garden,Bangalore,Yelahanka,Dhaba,Healthy Food,2.4,38,3,942,0,0,2017,1
493,Pau's Cafe,Hyderabad,Jubilee Hills,Dhaba,Pizza,3.6,183,2,430,1,0,2023,1
494,Nayak's Bistro,Chennai,Porur,Sweet Shop,Street Food,3.7,97,1,163,1,0,2016,1
495,Bajaj's Junction,Kolkata,Dum Dum,Quick Bites,Continental,3.4,248,3,716,1,0,2016,1
496,Parsa's Cafe,Mumbai,Juhu,Bar,Rolls & Wraps,2.8,494,3,686,1,0,2012,1
497,Bobal's Palace,Chennai,Velachery,Cafe,South Indian,3.4,3296,2,273,0,0,2023,1
498,Dhar's Junction,Bangalore,BTM Layout,Cloud Kitchen,Cafe,3.6,72,3,882,0,0,2020,1
499,Sarraf's Garden,Delhi,Hauz Khas,Cloud Kitchen,Rajasthani,3.4,73,1,153,1,0,2017,1
500,Mammen's Garden,Pune,Kharadi,Bar,Beverages,4.2,139,3,916,1,0,2013,1
501,Barman's Palace,Pune,Aundh,Cafe,Continental,4.5,297,2,424,1,1,2022,1
502,Bobal's Corner,Hyderabad,Secunderabad,Fine Dining,Rajasthani,3.8,259,4,1371,1,0,2021,1
503,Krishna's Garden,Bangalore,Marathahalli,Dhaba,Rolls & Wraps,4.6,397,3,778,1,1,2017,1
504,Dar's Palace,Mumbai,Dadar,Quick Bites,Mughlai,4.0,279,3,917,0,0,2023,1
505,Shetty's Cafe,Delhi,Rohini,Dhaba,Pizza,3.0,7027,3,739,0,1,2023,1
506,Sastry's Garden,Delhi,Dwarka,Cloud Kitchen,Chinese,4.2,380,1,188,1,0,2020,1
507,Kulkarni's Dhaba,Delhi,Karol Bagh,Cloud Kitchen,Italian,3.8,4,4,2776,1,0,2018,1
508,Chakraborty's Palace,Bangalore,Jayanagar,Food Court,Biryani,3.6,166,1,211,0,0,2018,0
509,Char's Junction,Hyderabad,Secunderabad,Sweet Shop,Italian,3.2,42,2,418,0,0,2018,1
510,Subramanian's Junction,Mumbai,Malad,Food Court,Burger,3.6,472,3,627,1,0,2017,1
511,Bath's Dhaba,Pune,Hinjewadi,Bar,Burger,4.7,191,3,755,1,1,2022,1
